school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,School,Catoosa County,Ringgold High School,All Students,274,261,13,0.952554745,0.047445255
2019-20,School,Cobb County,Walton High School,Female,274,267,7,0.974452555,0.025547445
2019-20,School,Cobb County,North Cobb High School,Economically Disadvantaged,274,249,25,0.908759124,0.091240876
2019-20,School,Grady County,Cairo High School,All Students,274,246,28,0.897810219,0.102189781
2019-20,School,Grady County,Cairo High School,Economically Disadvantaged,274,246,28,0.897810219,0.102189781
2019-20,School,Hall County,Chestatee High School,Students without Disability,274,256,18,0.934306569,0.065693431
2019-20,School,Oconee County,Oconee County High School,All Students,274,265,9,0.967153285,0.032846715
2019-20,School,Richmond County,Performance Learning Center,All Students,274,69,205,0.251824818,0.748175182
2019-20,School,Richmond County,Performance Learning Center,Economically Disadvantaged,274,69,205,0.251824818,0.748175182
2019-20,School,Atlanta Public Schools,North Atlanta High School,Female,274,261,13,0.952554745,0.047445255
2019-20,District,Franklin County,All Column Values,All Students,275,252,23,0.916363636,0.083636364
2019-20,School,Bibb County,Howard High School,Students without Disability,275,234,41,0.850909091,0.149090909
2019-20,School,Franklin County,Franklin County High School,All Students,275,252,23,0.916363636,0.083636364
2019-20,State,All Column Values,All Column Values,American Indian/Alaska Native,275,209,66,0.76,0.24
2019-20,District,Laurens County,All Column Values,White,276,249,27,0.902173913,0.097826087
2019-20,School,Cobb County,Wheeler High School,Male,276,245,31,0.887681159,0.112318841
2019-20,District,Gordon County,All Column Values,Economically Disadvantaged,277,261,16,0.942238267,0.057761733
2019-20,District,Atlanta Public Schools,All Column Values,Homeless,277,178,99,0.642599278,0.357400722
2019-20,School,Gwinnett County,Shiloh High School,Male,277,193,84,0.696750903,0.303249097
2019-20,District,Gainesville City,All Column Values,Male,278,225,53,0.809352518,0.190647482
2019-20,School,Cobb County,McEachern High School,Not Economically Disadvantaged,278,256,22,0.920863309,0.079136691
2019-20,School,Douglas County,Douglas County High School,Female,278,255,23,0.917266187,0.082733813
2019-20,School,Muscogee County,Shaw High School,Economically Disadvantaged,278,256,22,0.920863309,0.079136691
2019-20,School,Gainesville City,Gainesville High School,Male,278,225,53,0.809352518,0.190647482
2019-20,District,Camden County,All Column Values,Female,279,272,7,0.974910394,0.025089606
2019-20,District,Forsyth County,All Column Values,Students with Disability,279,249,30,0.892473118,0.107526882
2019-20,School,Camden County,Camden County High School,Female,279,272,7,0.974910394,0.025089606
2019-20,School,DeKalb County,"Martin Luther King, Jr. High School",Economically Disadvantaged,279,225,54,0.806451613,0.193548387
2019-20,School,DeKalb County,Cedar Grove High School,All Students,279,234,45,0.838709677,0.161290323
2019-20,School,DeKalb County,Cedar Grove High School,Economically Disadvantaged,279,234,45,0.838709677,0.161290323
2019-20,School,Fulton County,Johns Creek High School,White,279,272,7,0.974910394,0.025089606
2019-20,School,Tift County,Tift County High School,White,279,247,32,0.885304659,0.114695341
2019-20,School,Walton County,Walnut Grove High School,Students without Disability,279,254,25,0.910394265,0.089605735
2019-20,District,Burke County,All Column Values,All Students,280,257,23,0.917857143,0.082142857
2019-20,District,Burke County,All Column Values,Economically Disadvantaged,280,257,23,0.917857143,0.082142857
2019-20,School,Burke County,Burke County High School,All Students,280,257,23,0.917857143,0.082142857
2019-20,School,Burke County,Burke County High School,Economically Disadvantaged,280,257,23,0.917857143,0.082142857
2019-20,School,Houston County,Perry High School,Students without Disability,280,262,18,0.935714286,0.064285714
2019-20,School,Muscogee County,Shaw High School,All Students,280,256,24,0.914285714,0.085714286
2019-20,District,Harris County,All Column Values,Not Economically Disadvantaged,281,264,17,0.939501779,0.060498221
2019-20,District,Muscogee County,All Column Values,Students with Disability,281,217,64,0.772241993,0.227758007
2019-20,School,Cherokee County,River Ridge High School,White,281,250,31,0.889679715,0.110320285
2019-20,School,Clayton County,Jonesboro High School,All Students,281,225,56,0.800711744,0.199288256
2019-20,School,Clayton County,Jonesboro High School,Economically Disadvantaged,281,225,56,0.800711744,0.199288256
2019-20,School,Cobb County,Harrison High School,Male,281,274,7,0.975088968,0.024911032
2019-20,School,Cobb County,Campbell High School,Black,281,256,25,0.911032028,0.088967972
2019-20,School,Columbia County,Evans High School,Not Economically Disadvantaged,281,261,20,0.928825623,0.071174377
2019-20,School,DeKalb County,Miller Grove High School,Black,281,213,68,0.758007117,0.241992883
2019-20,School,Dougherty County,Dougherty Comprehensive High School,All Students,281,233,48,0.829181495,0.170818505
2019-20,School,Dougherty County,Dougherty Comprehensive High School,Economically Disadvantaged,281,233,48,0.829181495,0.170818505
2019-20,School,Fulton County,Riverwood International Charter School,Not Economically Disadvantaged,281,265,16,0.943060498,0.056939502
2019-20,School,Harris County,Harris County High School,Not Economically Disadvantaged,281,264,17,0.939501779,0.060498221
2019-20,School,Muscogee County,Columbus High School,All Students,281,281,0,1,0
2019-20,School,Muscogee County,Columbus High School,Students without Disability,281,281,0,1,0
2019-20,District,Sumter County,All Column Values,All Students,282,261,21,0.925531915,0.074468085
2019-20,District,Sumter County,All Column Values,Economically Disadvantaged,282,261,21,0.925531915,0.074468085
2019-20,District,Tift County,All Column Values,White,282,247,35,0.875886525,0.124113475
2019-20,School,Tift County,Tift County High School,Male,282,237,45,0.840425532,0.159574468
2019-20,District,Jones County,All Column Values,White,283,250,33,0.883392226,0.116607774
2019-20,District,State Charter Schools- Coastal Plains Charter High School - Candler Campus,All Column Values,Economically Disadvantaged,283,15,268,0.053003534,0.946996466
2019-20,School,Jones County,Jones County High School,White,283,250,33,0.883392226,0.116607774
2019-20,School,Paulding County,South Paulding High School,Not Economically Disadvantaged,283,265,18,0.93639576,0.06360424
2019-20,School,State Charter Schools- Coastal Plains Charter High School - Candler Campus,Coastal Plains Charter High School - Candler Campus,Economically Disadvantaged,283,15,268,0.053003534,0.946996466
2019-20,District,Cherokee County,All Column Values,Black,284,242,42,0.852112676,0.147887324
2019-20,District,Habersham County,All Column Values,White,284,276,8,0.971830986,0.028169014
2019-20,District,Pierce County,All Column Values,All Students,284,244,40,0.85915493,0.14084507
2019-20,School,Effingham County,Effingham County High School,Not Economically Disadvantaged,284,257,27,0.904929577,0.095070423
2019-20,School,Gwinnett County,Archer High School,Black,284,251,33,0.883802817,0.116197183
2019-20,School,Gwinnett County,Dacula High School,Not Economically Disadvantaged,284,259,25,0.911971831,0.088028169
2019-20,School,Pierce County,Pierce County High School,All Students,284,244,40,0.85915493,0.14084507
2019-20,District,Pickens County,All Column Values,White,285,268,17,0.940350877,0.059649123
2019-20,School,Columbia County,Evans High School,White,285,251,34,0.880701754,0.119298246
2019-20,School,Effingham County,South Effingham High School,Not Economically Disadvantaged,285,278,7,0.975438596,0.024561404
2019-20,School,Pickens County,Pickens County High School,White,285,268,17,0.940350877,0.059649123
2019-20,School,Whitfield County,Northwest Whitfield County High School,Students without Disability,285,265,20,0.929824561,0.070175439
2019-20,School,Atlanta Public Schools,"Maynard H. Jackson, Jr. High School",Students without Disability,285,241,44,0.845614035,0.154385965
2019-20,School,DeKalb County,Stone Mountain High School,All Students,286,200,86,0.699300699,0.300699301
2019-20,School,DeKalb County,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Black,286,285,1,0.996503497,0.003496503
2019-20,School,Effingham County,South Effingham High School,White,286,272,14,0.951048951,0.048951049
2019-20,School,Paulding County,South Paulding High School,White,286,266,20,0.93006993,0.06993007
2019-20,District,Baldwin County,All Column Values,All Students,287,244,43,0.850174216,0.149825784
2019-20,District,Baldwin County,All Column Values,Economically Disadvantaged,287,244,43,0.850174216,0.149825784
2019-20,District,Thomaston-Upson County,All Column Values,Students without Disability,287,254,33,0.885017422,0.114982578
2019-20,School,Baldwin County,Baldwin High School,All Students,287,244,43,0.850174216,0.149825784
2019-20,School,Baldwin County,Baldwin High School,Economically Disadvantaged,287,244,43,0.850174216,0.149825784
2019-20,School,Decatur County,Bainbridge High School,Students without Disability,287,270,17,0.940766551,0.059233449
2019-20,School,Douglas County,Lithia Springs Comprehensive High School,Economically Disadvantaged,287,263,24,0.916376307,0.083623693
2019-20,School,Fulton County,Banneker High School,Students without Disability,287,229,58,0.797909408,0.202090592
2019-20,School,Gwinnett County,Duluth High School,Not Economically Disadvantaged,287,250,37,0.871080139,0.128919861
2019-20,School,Paulding County,East Paulding High School,Not Economically Disadvantaged,287,263,24,0.916376307,0.083623693
2019-20,School,Thomas County,Thomas County Central High School,All Students,287,278,9,0.968641115,0.031358885
2019-20,School,Thomas County,Thomas County Central High School,Economically Disadvantaged,287,278,9,0.968641115,0.031358885
2019-20,School,Thomaston-Upson County,Upson-Lee High School,Students without Disability,287,254,33,0.885017422,0.114982578
2019-20,School,Barrow County,Winder-Barrow High School,Not Economically Disadvantaged,288,239,49,0.829861111,0.170138889
2019-20,School,Bartow County,Cass High School,Students without Disability,288,268,20,0.930555556,0.069444444
2019-20,School,Cobb County,Lassiter High School,Female,288,282,6,0.979166667,0.020833333
2019-20,School,Cobb County,McEachern High School,Female,288,273,15,0.947916667,0.052083333
2019-20,School,Fulton County,Roswell High School,Male,288,246,42,0.854166667,0.145833333
2019-20,School,Muscogee County,Hardaway High School,All Students,288,258,30,0.895833333,0.104166667
2019-20,School,Muscogee County,Hardaway High School,Economically Disadvantaged,288,258,30,0.895833333,0.104166667
2019-20,School,Newton County,Alcovy High School,Black,288,259,29,0.899305556,0.100694444
2019-20,District,Gilmer County,All Column Values,All Students,289,261,28,0.903114187,0.096885813
2019-20,District,Tift County,All Column Values,Male,289,237,52,0.820069204,0.179930796
2019-20,School,Columbia County,Grovetown High School,Not Economically Disadvantaged,289,266,23,0.920415225,0.079584775
2019-20,School,DeKalb County,Druid Hills High School,Students without Disability,289,254,35,0.878892734,0.121107266
2019-20,School,Fulton County,Creekside High School,Economically Disadvantaged,289,243,46,0.84083045,0.15916955
2019-20,School,Gilmer County,Gilmer High School,All Students,289,261,28,0.903114187,0.096885813
2019-20,School,Gwinnett County,South Gwinnett High School,Female,289,245,44,0.847750865,0.152249135
2019-20,District,Jefferson City,All Column Values,All Students,290,288,2,0.993103448,0.006896552
2019-20,School,Bartow County,Woodland High School,Students without Disability,290,273,17,0.94137931,0.05862069
2019-20,School,Bryan County,Richmond Hill High School,Male,290,265,25,0.913793103,0.086206897
2019-20,School,Dougherty County,Monroe High School,Black,290,232,58,0.8,0.2
2019-20,School,Forsyth County,South Forsyth High School,Female,290,289,1,0.996551724,0.003448276
2019-20,School,Gordon County,Sonoraville High School,All Students,290,270,20,0.931034483,0.068965517
2019-20,School,Jefferson City,Jefferson High School,All Students,290,288,2,0.993103448,0.006896552
2019-20,School,Fayette County,Fayette County High School,Students without Disability,291,244,47,0.838487973,0.161512027
2019-20,School,Henry County,McDonough High School,All Students,291,254,37,0.872852234,0.127147766
2019-20,School,Rockdale County,Salem High School,All Students,291,242,49,0.83161512,0.16838488
2019-20,School,Walker County,Ridgeland High School,All Students,291,269,22,0.924398625,0.075601375
2019-20,School,Savannah-Chatham County,New Hampstead High School,All Students,292,276,16,0.945205479,0.054794521
2019-20,School,Cobb County,Hillgrove High School,Female,292,283,9,0.969178082,0.030821918
2019-20,School,DeKalb County,Lithonia High School,Students without Disability,292,243,49,0.832191781,0.167808219
2019-20,School,Gwinnett County,Lanier High School,Not Economically Disadvantaged,292,285,7,0.976027397,0.023972603
