report_school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,School,NEW YORK,MILLENNIUM HIGH SCHOOL,All Students,174,173,0,0.994252874,0
2019-20,School,NEW YORK,MILLENNIUM HIGH SCHOOL,All Students,174,173,0,0.994252874,0
2019-20,School,KINGS,WILLIAMSBURG CHARTER HIGH SCHOOL,All Students,189,173,7,0.915343915,0.037037037
2019-20,School,KINGS,BROOKLYN HIGH SCHOOL FOR THE ARTS,All Students,185,173,11,0.935135135,0.059459459
2019-20,School,QUEENS,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,All Students,185,173,8,0.935135135,0.043243243
2019-20,School,QUEENS,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,All Students,185,173,8,0.935135135,0.043243243
2019-20,School,RENSSELAER,LANSINGBURGH SENIOR HIGH SCHOOL,All Students,195,173,21,0.887179487,0.107692308
2019-20,School,CATTARAUGUS,PIONEER SENIOR HIGH SCHOOL,All Students,189,174,11,0.920634921,0.058201058
2019-20,School,CATTARAUGUS,PIONEER SENIOR HIGH SCHOOL,All Students,189,174,11,0.920634921,0.058201058
2019-20,School,ERIE,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,All Students,178,174,2,0.97752809,0.011235955
2019-20,School,KINGS,PROGRESS HIGH SCHOOL,All Students,211,174,29,0.82464455,0.137440758
2019-20,School,KINGS,HIGH SCHOOL OF ENTERPRISE  BUSINESS & TECHNOLOGY,All Students,217,174,9,0.801843318,0.041474654
2019-20,School,ONEIDA,NEW HARTFORD SENIOR HIGH SCHOOL,All Students,174,174,0,1,0
2019-20,School,ONEIDA,NEW HARTFORD SENIOR HIGH SCHOOL,All Students,174,174,0,1,0
2019-20,School,ROCKLAND,PEARL RIVER HIGH SCHOOL,All Students,176,174,1,0.988636364,0.005681818
2019-20,School,ROCKLAND,PEARL RIVER HIGH SCHOOL,All Students,176,174,1,0.988636364,0.005681818
2019-20,School,SCHENECTADY,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,All Students,193,174,10,0.901554404,0.051813472
2019-20,School,ULSTER,NEW PALTZ SENIOR HIGH SCHOOL,All Students,181,174,7,0.961325967,0.038674033
2019-20,School,ULSTER,NEW PALTZ SENIOR HIGH SCHOOL,All Students,181,174,7,0.961325967,0.038674033
2019-20,School,DUTCHESS,BEACON HIGH SCHOOL,All Students,197,175,18,0.888324873,0.091370558
2019-20,School,DUTCHESS,BEACON HIGH SCHOOL,All Students,197,175,18,0.888324873,0.091370558
2019-20,School,ERIE,SOUTH PARK HIGH SCHOOL,All Students,241,175,50,0.726141079,0.20746888
2019-20,School,ERIE,SOUTH PARK HIGH SCHOOL,All Students,241,175,50,0.726141079,0.20746888
2019-20,School,NEW YORK,FREDERICK DOUGLASS SECONDARY SCHOOL,All Students,207,175,10,0.845410628,0.048309179
2019-20,School,BRONX,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS),All Students,191,175,13,0.916230366,0.068062827
2019-20,School,BRONX,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS),All Students,191,175,13,0.916230366,0.068062827
2019-20,School,KINGS,PROGRESS HIGH SCHOOL,All Students,211,175,29,0.829383886,0.137440758
2019-20,School,KINGS,WILLIAMSBURG CHARTER HIGH SCHOOL,All Students,222,175,1,0.788288288,0.004504505
2019-20,School,SUFFOLK,ELWOOD/JOHN GLENN HIGH SCHOOL,All Students,181,175,6,0.966850829,0.033149171
2019-20,School,SUFFOLK,ELWOOD/JOHN GLENN HIGH SCHOOL,All Students,181,175,6,0.966850829,0.033149171
2019-20,School,WESTCHESTER,EARLY COLLEGE HIGH SCHOOL,All Students,211,175,18,0.829383886,0.085308057
2019-20,School,WESTCHESTER,EARLY COLLEGE HIGH SCHOOL,All Students,211,175,18,0.829383886,0.085308057
2019-20,School,NASSAU,W TRESPER CLARKE HIGH SCHOOL,All Students,182,176,3,0.967032967,0.016483516
2019-20,School,NASSAU,W TRESPER CLARKE HIGH SCHOOL,All Students,182,176,3,0.967032967,0.016483516
2019-20,School,NASSAU,SEAFORD SENIOR HIGH SCHOOL,All Students,178,176,1,0.988764045,0.005617978
2019-20,School,NASSAU,SEAFORD SENIOR HIGH SCHOOL,All Students,178,176,1,0.988764045,0.005617978
2019-20,School,KINGS,PROGRESS HIGH SCHOOL,All Students,220,176,24,0.8,0.109090909
2019-20,School,KINGS,BROOKLYN HIGH SCHOOL FOR THE ARTS,All Students,199,176,4,0.884422111,0.020100503
2019-20,School,NIAGARA,LEWISTON PORTER SENIOR HIGH SCHOOL,All Students,187,176,8,0.941176471,0.042780749
2019-20,School,NIAGARA,LEWISTON PORTER SENIOR HIGH SCHOOL,All Students,187,176,8,0.941176471,0.042780749
2019-20,School,NIAGARA,STARPOINT HIGH SCHOOL,All Students,187,176,7,0.941176471,0.037433155
2019-20,School,NIAGARA,STARPOINT HIGH SCHOOL,All Students,187,176,7,0.941176471,0.037433155
2019-20,School,WESTCHESTER,HENDRICK HUDSON HIGH SCHOOL,All Students,182,176,5,0.967032967,0.027472527
2019-20,School,WESTCHESTER,HENDRICK HUDSON HIGH SCHOOL,All Students,182,176,5,0.967032967,0.027472527
2019-20,School,WESTCHESTER,SLEEPY HOLLOW HIGH SCHOOL,All Students,198,176,9,0.888888889,0.045454545
2019-20,School,KINGS,BENJAMIN BANNEKER ACADEMY,All Students,180,177,1,0.983333333,0.005555556
2019-20,School,KINGS,BENJAMIN BANNEKER ACADEMY,All Students,180,177,1,0.983333333,0.005555556
2019-20,School,KINGS,PROGRESS HIGH SCHOOL,All Students,220,177,24,0.804545455,0.109090909
2019-20,School,SUFFOLK,COLD SPRING HARBOR HIGH SCHOOL,All Students,179,177,0,0.988826816,0
2019-20,School,SUFFOLK,COLD SPRING HARBOR HIGH SCHOOL,All Students,179,177,0,0.988826816,0
2019-20,School,SUFFOLK,HAMPTON BAYS SECONDARY SCHOOL,All Students,187,177,6,0.946524064,0.032085561
2019-20,School,SUFFOLK,HAMPTON BAYS SECONDARY SCHOOL,All Students,187,177,6,0.946524064,0.032085561
